"date","water_temp_0to8m","thermocline_depth","epilimnetic_temp","irradiance_depth_at_5PAR","air_temp","global_radiation","max_windspeed","precipitation_tot","ammonium_ug","nitrate_mg","phosphate_ug","daphnia_ROIs_0p5x","daphnia_area_log10_mm2_0p5x","daphnia_maj_axis_len_mm_0p5x","daphnia_min_axis_len_mm_0p5x","eudiaptomus_ROIs_0p5x","eudiaptomus_area_log10_mm2_0p5x","eudiaptomus_maj_axis_len_mm_0p5x","eudiaptomus_min_axis_len_mm_0p5x","cyclops_ROIs_0p5x","cyclops_area_log10_mm2_0p5x","cyclops_maj_axis_len_mm_0p5x","cyclops_min_axis_len_mm_0p5x","nauplius_ROIs_0p5x","nauplius_area_log10_mm2_0p5x","nauplius_maj_axis_len_mm_0p5x","nauplius_min_axis_len_mm_0p5x","ciliates_ROIs_5p0x","ciliates_area_log10_mm2_5p0x_weightedmean","ciliates_area_log10_mm2_5p0x_mean","ciliates_maj_axis_len_mm_5p0x_mean","ciliates_maj_axis_len_mm_5p0x_weightedmean","ciliates_min_axis_len_mm_5p0x_weightedmean","ciliates_min_axis_len_mm_5p0x_mean","rotifers_ROIs_0p5x","rotifers_area_log10_mm2_0p5x_weightedmean","rotifers_area_log10_mm2_0p5x_mean","rotifers_maj_axis_len_mm_0p5x_mean","rotifers_maj_axis_len_mm_0p5x_weightedmean","rotifers_min_axis_len_mm_0p5x_weightedmean","rotifers_min_axis_len_mm_0p5x_mean","dinobryon_ROIs_0p5x","dinobryon_area_log10_mm2_5p0x","dinobryon_maj_axis_len_mm_5p0x","dinobryon_min_axis_len_mm_5p0x","uroglena_ROIs_0p5x","uroglena_area_log10_mm2_0p5x","uroglena_maj_axis_len_mm_0p5x","uroglena_min_axis_len_mm_0p5x","ceratium_ROIs_0p5x","ceratium_area_log10_mm2_0p5x","ceratium_maj_axis_len_mm_0p5x","ceratium_min_axis_len_mm_0p5x","centric_diatom_ROIs_5p0x","centric_diatom_area_log10_mm2_5p0x","centric_diatom_maj_axis_len_mm_5p0x","centric_diatom_min_axis_len_mm_5p0x","cryptophyceae_ROIs_5p0x","cryptophyceae_area_log10_mm2_5p0x_weightedmean","cryptophyceae_area_log10_mm2_5p0x_mean","cryptophyceae_maj_axis_len_mm_5p0x_mean","cryptophyceae_maj_axis_len_mm_5p0x_weightedmean","cryptophyceae_min_axis_len_mm_5p0x_weightedmean","cryptophyceae_min_axis_len_mm_5p0x_mean","rhodomonas_ROIs_5p0x","rhodomonas_area_log10_mm2_5p0x","rhodomonas_maj_axis_len_mm_5p0x","rhodomonas_min_axis_len_mm_5p0x","chlorophytes_ROIs_5p0x","chlorophytes_area_log10_mm2_5p0x","chlorophytes_maj_axis_len_mm_5p0x","chlorophytes_min_axis_len_mm_5p0x"
"2019-06-23",18.56424875,10.578778125,17.5791175,3.9625,20.2798611111111,255.930555555556,8,0.1,13.0873036666667,1.60033756666667,2.16292041666667,0.0483333333333333,-0.556882741910351,0.930623732456395,0.505562137632348,0.0216666666666667,-0.552520026442566,1.14601777742143,0.50716509876234,0.147916666666667,-1.00292884608991,0.623667667292295,0.29544413169323,0.299583333333333,-1.46658672270182,0.269054841387972,0.174729958066867,0.00840277777777778,-3.14585993869878,-3.11300569627796,0.0363580836183927,0.03380971,0.0280383974380165,0.029508295534769,0.97375,-1.67355604760257,-1.55233419543581,0.297158218678365,0.222043091904328,0.130406938705878,0.151980666264227,6.835,-2.47774440579702,0.0960281738392857,0.0492084873616071,3.35208333333333,-1.53579803217971,0.210467116954751,0.176434867982544,0.0283333333333333,-1.73153402975087,0.263616223285719,0.12042207937696,0.000694444444444444,-3.30533447780439,0.026639908,0.023602489,0.0540277777777777,-3.4130117937427,-3.41168770105897,0.0297897170579269,0.0297086041002571,0.0163550864627249,0.0164101054654472,0.00819444444444445,-3.84409034391918,0.0165592912711864,0.0110969879237288,0.0190277777777778,-3.72859992028523,0.0161759964781022,0.0141844544270073
"2019-06-24",18.93363,8.52856075,19.54227625,3.975,22.8776223776224,303.552447552448,6.2,0.0167832167832168,11.9841036666667,1.601588,2.27125666666667,0.110833333333333,-0.568459911314609,0.983446882077798,0.504698551491039,0.03625,-0.653648209213681,0.981625115631918,0.526726172526604,0.168333333333333,-0.99379841329689,0.640585336160537,0.299842335677041,0.355416666666667,-1.50793949673485,0.253634024894929,0.168943925787399,0.00666666666666667,-3.16361270649558,-2.95020507035106,0.0477130991683087,0.0333883877083333,0.0277066025,0.0369807086593687,1.0325,-1.69476398570915,-1.57531848518517,0.284712681331669,0.213810563769128,0.1266234126448,0.14786984877438,6.28,-2.59669435576186,0.0912171058967391,0.0444526513804348,3.22208333333333,-1.56609352478856,0.202872602122021,0.170794363271926,0.0129166666666667,-1.71209172428806,0.269482420422388,0.122701055242659,0.000694444444444444,-3.41923062308969,0.024801454,0.020432154,0.0411805555555556,-3.40401484530082,-3.41349875925069,0.0302150853960287,0.0304410474367622,0.01642309693086,0.0161682279074421,0.00645833333333333,-3.84481178954273,0.0165795782795699,0.0111011987634409,0.0185416666666667,-3.77868364880672,0.0154948198988764,0.0134706394419476
"2019-06-25",19.17946875,8.63116875,19.7602825,4.2,25.1763888888889,232.125,4.2,0.05,9.15158633333333,1.63319066666666,2.11246666666667,0.0995833333333333,-0.662620163400253,0.89672355051113,0.447147195870233,0.04375,-0.669279750355713,0.967049013621163,0.481924591010445,0.163333333333333,-0.974459298771199,0.654139758491355,0.298689310190648,0.46875,-1.5097690351744,0.252559416841578,0.168644256750079,0.00569444444444444,-3.16281853466697,-3.16701943141774,0.0371248484900794,0.0333090912195122,0.0276843548780488,0.0273994928511905,1.09375,-1.68822493967067,-1.53771304223025,0.298940085152936,0.215672010900058,0.128613432613619,0.157804722378316,4.55583333333333,-2.50253312714886,0.0986158852222222,0.0493074046296296,4.76375,-1.59326341045594,0.196631293492335,0.165226007843941,0.0241666666666667,-1.72341896147618,0.25065734929552,0.123924233361686,0.000347222222222222,-3.35633528165393,0.025595448,0.021933592,0.0422222222222222,-3.38158709816648,-3.38773205131166,0.0308485363191177,0.0309642274013158,0.0168541250164473,0.0166906328074145,0.00833333333333333,-3.85015628120739,0.0160754216666667,0.0112363500333333,0.01875,-3.75158897394247,0.0157774759222222,0.0138908935814815
"2019-06-26",19.80623375,8.514297,21.0113975,4.685,26.872027972028,264.398601398601,3.8,0.0839160839160839,9.66183599999999,1.72412416666666,2.21572666666667,0.07375,-0.590892186893598,0.924155789365611,0.489564692499926,0.05875,-0.551503227607572,1.08860949195928,0.550759605579506,0.202083333333333,-0.908441641964169,0.697782299116018,0.328959560205873,0.460416666666667,-1.49119100479769,0.256853884673693,0.170796638968946,0.00618055555555556,-3.13205983069047,-3.10017867876113,0.0403101202198654,0.0343909016853933,0.0282683779775281,0.0306307893434279,1.41041666666667,-1.68093827073765,-1.55213751339261,0.283230899741588,0.215469485525804,0.129335776700371,0.153715298672239,2.3525,-2.48473741584482,0.103239821516588,0.0514362707582938,6.045,-1.64416896084284,0.186266092478195,0.156153711409199,0.0233333333333333,-1.75874194713597,0.243287696340021,0.118061016504534,0.000833333333333333,-3.26122402487878,0.0276323875,0.0244929375,0.0367361111111111,-3.35732261013294,-3.36200703548567,0.0316495087568893,0.0317742111720227,0.0174036386956522,0.0172943846502385,0.00715277777777778,-3.85547264437618,0.0158615959223301,0.0112365554660194,0.0227083333333333,-3.73544988096866,0.0158621937920489,0.0140135928746177
"2019-06-27",20.0198257142857,8.47671685714286,21.5498085714286,4.99375,28.0083333333333,247.555555555556,6.2,0.25,10.8823936666667,1.70115243333333,2.18748875,0.0958333333333333,-0.572985193058256,0.944469124989932,0.505423927942082,0.0620833333333333,-0.607321260514515,1.07036203779444,0.504091094939954,0.239166666666667,-0.907416441297972,0.695740584069986,0.330141524670106,0.346666666666667,-1.53073647011892,0.241720234456979,0.166113399652377,0.00666666666666666,-3.16744962731473,-3.11558417325195,0.0365742027172787,0.0328627708333333,0.027165828125,0.0291042442544727,1.36833333333333,-1.68548735547878,-1.61709631509797,0.274394796331095,0.216102804782398,0.127788400497495,0.131557846120199,0.515833333333333,-2.49251067370047,0.10323486688172,0.0500916953978495,2.40708333333333,-1.71703503095405,0.170475268371221,0.143958869743545,0.00958333333333333,-1.80091561692996,0.223564358654691,0.114105810230241,0.00111111111111111,-3.28888223337954,0.027531066875,0.02292826625,0.0365972222222222,-3.38597224796582,-3.40479229861806,0.0299837523163418,0.0305847670208728,0.0168969071157495,0.016560175587956,0.00888888888888889,-3.85229210941575,0.015746185234375,0.0114076976796875,0.023125,-3.76203598854046,0.0156147624924925,0.0137951587087087
"2019-06-28",19.91070875,8.959075375,20.26955125,4.525,25.0307692307692,355.062937062937,7.9,0.134265734265734,10.5490293333333,1.68197713333333,2.24224875,0.12,-0.564495100343301,0.938771434958622,0.496331051209314,0.0491666666666667,-0.6443614903372,1.01025486622112,0.485424180358512,0.202916666666667,-0.943337819959024,0.67115205513621,0.314797159009261,0.4275,-1.53235713159667,0.239283786035797,0.167195388223087,0.00965277777777778,-3.17555743107903,-3.31578092088652,0.0311336835034067,0.0317657173381295,0.0271153275971223,0.0241843451236189,1.69875,-1.67591073794308,-1.61341286662503,0.277945492850731,0.217747625379278,0.129501525787108,0.131394009942182,0.253333333333333,-2.66009863319534,0.0833527795522388,0.0389785191044776,2.27291666666667,-1.7199006246387,0.168469213127899,0.144328365485635,0.00833333333333333,-1.78073935084276,0.233851269187206,0.125120958251575,0.00152777777777778,-3.35665257192053,0.025698545,0.0220406054545455,0.0344444444444445,-3.3782819025588,-3.39487947469811,0.0301621277235922,0.0308017076612903,0.0170730762701613,0.0167525149543001,0.00784722222222222,-3.85491842979208,0.0159229363716814,0.0112531606283186,0.0275,-3.73107426192704,0.016131385050505,0.0141311285656566
"2019-06-29",20.056085,8.25312375,21.53015,4.875,24.6965277777778,368.666666666667,7.9,0.0666666666666667,11.9353273333333,1.70865716666666,2.20656458333333,0.210416666666667,-0.515784153446734,0.986656140241422,0.524013864746117,0.06,-0.630112297951884,0.993572060666203,0.487736473213428,0.225416666666667,-0.905837179029256,0.71471034777529,0.325267645521407,0.37875,-1.50468907253029,0.249994493586944,0.170211458903738,0.00506944444444444,-3.18543295285474,-3.11695031040606,0.0370748891465201,0.0317164183561644,0.0268634882191781,0.0302255670607012,1.47166666666667,-1.68551072262979,-1.59532262169613,0.281735530654479,0.214844312760325,0.127789178067983,0.139901944191198,0.124166666666667,-2.54161153263752,0.0982983734210526,0.0480754357894737,0.623333333333333,-1.74653240438037,0.161661680976709,0.141628280047895,0.00333333333333333,-1.71397253489252,0.264629389302031,0.117468531273053,0.00131944444444444,-3.36620273205359,0.02542406,0.0217960484210526,0.0213888888888889,-3.39433144287737,-3.4045882477877,0.0301109545524735,0.0302830116233766,0.0168287865259741,0.0165343319964732,0.00784722222222222,-3.85969415900506,0.0155108616814159,0.011372850079646,0.0239583333333333,-3.76396389662842,0.0155889273623188,0.0136532167884058
"2019-06-30",20.4035725,7.948432375,22.179025,5.105,26.9160839160839,250.321678321678,7.2,0.134265734265734,9.32010399999999,1.69551606666667,2.36006541666666,0.105,-0.519797802415655,0.9771249123648,0.519544424911678,0.05625,-0.690546999668775,0.918503565082843,0.455173431943306,0.126666666666667,-0.933936685377826,0.691825510609073,0.313106473036894,0.291666666666667,-1.45432065917143,0.269883393689226,0.176371375452362,0.00388888888888889,-3.21165590009816,-3.21870316026904,0.0314271610941915,0.0316736332142857,0.0256896941071428,0.026219616777865,0.869583333333333,-1.6951868669588,-1.63636780466762,0.271570864280644,0.210714345190932,0.126956626484106,0.125362609682841,0.0520833333333333,-2.7880044801575,0.08245430625,0.03534227625,0.234583333333333,-1.6995813285926,0.16929828331267,0.149372115716685,0.00625,-1.79793663114022,0.228650853680187,0.112746983833171,0.000555555555555556,-3.28468183677618,0.02808643375,0.02354478625,0.018125,-3.39628948496291,-3.41212672115261,0.0296274600778233,0.0302786411111111,0.0167864927586207,0.0165872791849662,0.00743055555555556,-3.8616965461546,0.0153591252336449,0.0114348354672897,0.0238194444444444,-3.78440343356736,0.0153291011370262,0.0134591057142857
"2019-07-01",20.9038575,7.006838375,24.08491125,5.125,26.1701388888889,332.451388888889,12.5,13.5833333333333,8.83948066666667,1.71961706666667,1.59034125,0.141666666666667,-0.568056389023101,0.923690572950419,0.505539823748005,0.05875,-0.668653082499674,0.992834608611993,0.47015730408665,0.143333333333333,-0.966907198893442,0.653542138368474,0.290253237745228,0.239166666666667,-1.43508175376984,0.277555456928651,0.1798257239008,0.00347222222222222,-3.11923598849669,-3.12775707616379,0.037743598474026,0.0373147762,0.027628735,0.0285353972348485,0.295416666666667,-1.69107649035153,-1.65525474556598,0.265179148683094,0.215096975228831,0.127983027958936,0.123567630623965,0.0145833333333333,-3.16250228973096,0.0482030657142857,0.0225253628571429,0.0195833333333333,-1.56830073009879,0.19167991900935,0.173028208667229,0.0025,-1.83945164046677,0.244696044600898,0.103109247449584,0.000347222222222222,-3.24057539811433,0.031355416,0.023151902,0.0146527777777778,-3.38425834986637,-3.4090276276217,0.0297966962792208,0.0307286902369668,0.0169811597630331,0.0165627666209415,0.00701388888888889,-3.860553578916,0.0154545582178218,0.0113889777029703,0.0259722222222222,-3.78219127347061,0.0154105037967914,0.0134011436737968
"2019-07-02",21.16262125,6.69653675,24.1435825,4.70875,22.6335664335664,168.573426573427,6.1,3.91048951048951,10.6430656666667,1.6619388,1.73488416666667,0.0604166666666667,-0.580063757447608,0.925957946786234,0.498996162873028,0.0408333333333333,-0.690794450413648,0.888644971329493,0.459822269132278,0.0995833333333333,-0.957574119782262,0.66700916956239,0.295022556589161,0.158333333333333,-1.40083758369693,0.293231343629415,0.184272715154018,0.00506944444444445,-3.13660912936999,-3.21512928040373,0.032926204568198,0.0350443089041096,0.0280735228767123,0.0263476729727564,0.35125,-1.71239039876701,-1.61779304065327,0.26976873057566,0.210462113811332,0.123720315938576,0.136989967755531,0.0125,-3.10104497368713,0.0520454788888889,0.0243876411111111,0.0529166666666667,-1.64779194323632,0.178826697028717,0.158596054211358,0.000416666666666667,-1.81207224838331,0.228386861239108,0.136046109580047,0.000625,-3.40837041067492,0.0241341177777778,0.0206327666666667,0.0166666666666667,-3.43917968600204,-3.44712801757864,0.0277975184286649,0.028288078625,0.0162545831625,0.0160804810566269,0.005625,-3.85788768261266,0.015523297037037,0.011417900382716,0.0331944444444444,-3.79632645477719,0.0151387957949791,0.0132563766004184
"2019-07-03",20.4896375,8.760631375,21.22353625,4.4,21.5506944444444,249.305555555556,7.4,0.133333333333333,10.7450263333333,1.667622,2.20938583333333,0.14625,-0.643048350632392,0.869995482585324,0.454713549676613,0.04,-0.648847930647581,1.02192829780824,0.461750167935499,0.166666666666667,-0.995143645339447,0.645502011733125,0.285847026013577,0.175416666666667,-1.48833549668468,0.256755840019241,0.172727676523066,0.00513888888888889,-3.15599315887727,-3.17193647136871,0.0353398240318627,0.0344783931081081,0.0271612760810811,0.0273732504289216,0.38625,-1.71177081343785,-1.6478333970075,0.265387404151318,0.20991793384826,0.124072879786504,0.127824188001945,0.01125,-2.86488343895233,0.06698938,0.031738523,0.104166666666667,-1.62158266635313,0.183080053888988,0.164057114302894,0.000416666666666667,-1.69754611800123,0.239374770955248,0.121597069839186,0.00138888888888889,-3.41676110950626,0.0236426925,0.020736403,0.0145833333333333,-3.42095650198975,-3.40257376076144,0.0299972768489584,0.0294576947142857,0.0162103108571429,0.0164231009895833,0.00534722222222222,-3.87130975478901,0.0154088175324675,0.0111667253376623,0.0361111111111111,-3.80660419791265,0.0150272755769231,0.0131873938326923
"2019-07-04",20.0251066666667,8.405457,20.59771,NA,21.7307692307692,318.167832167832,8.9,0.0335664335664336,15.2557911666666,1.64231366666667,1.7706,0.1212,-0.520289818001216,0.96369642780343,0.516143660221936,0.0796,-0.563975485797735,1.11262775512111,0.535254547788938,0.222,-0.931349046276238,0.691663048625335,0.307263551513461,0.2432,-1.46178599746231,0.26116665201152,0.179478132138452,0.00409722222222222,-3.17612720976013,-3.10679570758326,0.0403689239291819,0.0339806259322034,0.0270868061016949,0.0309850613013653,0.5388,-1.69021934977512,-1.64001594263478,0.27163092947768,0.217004839318685,0.12712032959157,0.12470068712202,0.0188,-3.08765336081621,0.0470410775,0.0270333875,0.1576,-1.49709576904119,0.213781750607261,0.186418042100597,0.016,-1.77144327723413,0.227742779943388,0.124066151658953,0.00118055555555556,-3.35429669193018,0.0251951711764706,0.0217607135294118,0.0133333333333333,-3.40837275697631,-3.44509228006686,0.0283556079151154,0.0296159902083333,0.01661202640625,0.0160078200428146,0.00506944444444444,-3.85739641405228,0.0154682924657534,0.0114518943013699,0.0369444444444444,-3.79483788640248,0.0151994060770677,0.0132692657575188
"2019-07-05",20.877958,8.5669388,21.545032,4.21125,23.3013888888889,239.027777777778,7.4,0.133333333333333,12.5477666666667,1.66753816666666,2.17580416666667,0.166666666666667,-0.445485819539952,1.04175261313205,0.561836812856575,0.0629166666666667,-0.512766323094351,1.16855989366967,0.582528276222075,0.2575,-0.896168074667534,0.697466969140917,0.322345121896259,0.277083333333333,-1.44842159943155,0.265672232635165,0.18085178252036,0.00534722222222223,-3.15738843291729,-3.14091970514846,0.0371688243782786,0.0337822144155844,0.0273896879220779,0.0296707378901742,0.317916666666667,-1.69912887729775,-1.64313341749752,0.264023580587471,0.218569506507555,0.125402225127076,0.126617148547104,0.02125,-3.02186076811756,0.052947975,0.0238645275,0.0654166666666667,-1.38451379079769,0.240538209367001,0.212351681289342,0.0125,-1.80754718431525,0.227913105450824,0.116786519002832,0.000138888888888889,-3.47569736838487,0.02262128,0.019041935,0.0138888888888889,-3.38997362150988,-3.4102278908806,0.0292511212135278,0.02998179925,0.01698463357,0.0165567964717065,0.00520833333333333,-3.85492731548715,0.0154008125333333,0.0115612954133333,0.0326388888888889,-3.77757787982992,0.015466272893617,0.0134850316106383
"2019-07-06",20.98512875,7.543271625,22.87129875,3.43875,21.2769230769231,181.433566433566,18.8,6.6965034965035,15.4348433333333,1.60529586666667,2.05442666666667,0.156666666666667,-0.464849435838413,1.02474572421413,0.569883427476813,0.0591666666666667,-0.581656079313013,1.05894582039181,0.506090569309901,0.25375,-0.890577314930073,0.713159831661406,0.3285778812982,0.176666666666667,-1.43638604950691,0.274181647767394,0.183038434505912,0.00347222222222223,-3.08514297088422,-3.10326834359468,0.0424267739974323,0.0378508244,0.0289979148,0.0300182822712418,0.249583333333333,-1.7060871008963,-1.61275094260708,0.286457306463526,0.21812347470255,0.123791470310498,0.129836807144759,0.0158333333333333,-2.94267952968185,0.0577125,0.033046705,0.0370833333333333,-1.36103408958141,0.249616030174743,0.213013692011635,0.00916666666666667,-1.80756667207554,0.210014788665064,0.116069024903298,0.000208333333333333,-3.40336435099665,0.02456038,0.0200355233333333,0.0164583333333333,-3.39627281700968,-3.39695937241974,0.0302338998108108,0.0299772320253165,0.0168485742995781,0.0166627541885135,0.00486111111111111,-3.87228454455778,0.015245118,0.0112658471142857,0.0273611111111111,-3.78557162422063,0.0154132254568528,0.0133792622791878
"2019-07-07",20.68408625,7.79047725,22.22464,4.1,21.4506944444444,232.618055555556,17.8,8.3,10.8372566666666,1.62436476666666,1.51064,0.109166666666667,-0.533421784539939,0.958260673323758,0.525385744760681,0.0570833333333333,-0.628823788465482,1.00177931372343,0.499397698020614,0.18125,-0.905468578967053,0.697777965374144,0.315102880831331,0.203333333333333,-1.43446466149262,0.276097551290373,0.18230945283222,0.00444444444444444,-3.06425801636246,-3.00469275610321,0.0489464164677795,0.04059905390625,0.02990945828125,0.0339922611521739,0.190833333333334,-1.70787261185573,-1.6730024569234,0.270597224899469,0.219614207919004,0.123003247046771,0.118448320358945,0.01125,-2.58847562323983,0.07226299,0.0352208914285714,0.0166666666666667,-1.33564649364292,0.255105079214648,0.216290113694733,0.00708333333333333,-1.79520310962025,0.222118860029022,0.121169935668846,0.000347222222222222,-3.35053405477498,0.02464274,0.023071258,0.0142361111111111,-3.41721001394885,-3.43260263803049,0.0284915077757079,0.0290757693170732,0.0165296424243903,0.016276904489692,0.00618055555555556,-3.85418227155617,0.015727111011236,0.0113573101573034,0.0246527777777778,-3.77936205851201,0.0155337972112676,0.0134113894084507
"2019-07-08",20.61036625,9.057429625,20.71049,3.7,19.3895104895105,181.545454545455,8.4,0.0839160839160839,12.3465176666666,1.6022879,1.68910458333333,0.0829166666666667,-0.567852330343883,0.918762580595991,0.492024114728409,0.06125,-0.601051502110326,1.02541160494274,0.498874189775196,0.17875,-0.956667162782247,0.655213614856363,0.297585502039692,0.210416666666667,-1.4269615036928,0.278436856102245,0.184994458931173,0.00326388888888889,-3.09006372663765,-3.03186471593219,0.0459497750714286,0.0378370287234043,0.0301603542553191,0.0333709801428571,0.196666666666666,-1.71216990608573,-1.66581812825882,0.266989320698988,0.218365152523937,0.122731347673959,0.121291156085207,0.01375,-3.38705220157902,0.035045665,0.01730832,0.02,-1.34204835873839,0.257415904236073,0.213154832948046,0.0108333333333333,-1.78521926368154,0.242986922146446,0.113254668171503,0.000555555555555556,-3.28738320836822,0.0277332575,0.02398802625,0.0172916666666666,-3.42126404914999,-3.43455360876973,0.0287600106959707,0.0290000227309237,0.0162950679879518,0.0158652918241758,0.00513888888888889,-3.84779281857211,0.0157821213513514,0.0115069974864865,0.0224305555555556,-3.78488007263835,0.0155174732817337,0.01329153025387
